offering_id,user_id,overall,value,service,location,rooms,cleanliness,sleep_quality,review_text,sentiment,limpeza,atendimento,localização,alimentação,preço,conforto,wifi,instalações,priority
114581,76561E4F89638AD9EAD6140D99959BE1,4.0,3.0,5.0,4.0,4.0,5.0,5.0,“Nice but Pricey” Have stayed there several times and while the prices and especially the parking keeps going up the experience seems more and more ordinary. No internet and the elevator situation is in need of attention. The Hyatt almost next door offers better value for the bargain hunter.,positivo,0,0,0,1,1,0,1,1,normal
223026,F19406CE6F66C1FE2797D501ADF6D5FE,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"“Great new hotel - Perfect location” I spent labor day weekend at this Hilton and it was an absolutely the right choice. Hotel opened in 2000 and it's still well maintain and in a great shape. I got a room on 3rd floor [317] and really recommend this room for anyone. This room has a nice view to the pool and also convention center plus coronado bridge. Lavazza coffee is good. Bathroom products are from CrabTree. Location couldn't be better. - trolley is right there! [orange line] - Petco Staduim is about a block - Gaslamp quarter with ton of shops and restaurants - convention center is right across the street Room was quite small but clean and I like 42"" TV (^__^) Front desk and bell boy were very helpful. The room wasn't ready when I got there and the front desk guy even offered to call me and let me know when room is ready. He also gave me a room with sofa bed too! Bell boy also gave me the map and tips to explore San Diego. Pool and fitness room are on 2nd floor. Outdoor pool area was really nice! I was worried at first to have a room facing train tracks for both MTS and Amtrak. Hilton has earplugs ready for guests but I didn't really need to use it. I can hear the train noise on my second night but it wasn't too loud to wake me up anyway. few cons; parking $35/night, no breakfast, free wired internet - wifi only available in lobby area. This is my first visit to San Diego and I really had a good time staying at this hotel. I would recommend Hilton Gaslamp to anyone (business traveler, sport fan, tourist, foodies, bar hopper etc. ) for it's location, room quality and everything else : )",positivo,1,1,1,1,1,1,1,1,normal
114948,39EE66822F41168E3867C9DBED81081A,5.0,5.0,4.0,5.0,5.0,5.0,5.0,"“A Very Nice 4 1/2 Star Gem” Not as elegant as the Ritz Carlton, not as ""perfect"" as the Mansion, this is still a special hotel. I remember the old Stoneleigh. This is one of the most splendid updatings and renovations of a hotel that I have ever seen. The rooms are fine, comfortable, with many nice appointments of luxury. Room service was first rate, and the food was very good. The neighborhood is cool, close to all the attractions of Uptown but comfortably separated in a near neighborhood. We did not make use of the spa or the main restaurant, so my review does not pertain to them. We had a remarkable room special, which made for a huge value. It may be because of late summer slow traffic. Maybe traffic is down because of the construction noise other reviewers have pointed out. I don't know. But, while I strongly recommend this hotel, if you intend to sleep late, make sure reservations accommodates you away from the noise.",positivo,0,1,1,1,1,1,0,1,normal
115482,A90E45A9CAD3E818327172C16C27BFB1,4.0,5.0,3.0,3.0,4.0,4.0,,"“Great Deal” Stayed in this hotel twice in the last 2 weeks. First time, absolutely wonderful - Hilton Honor Diamond reward in room, awesome fitness center and the staff could not be any nicer. Second stay, no Hilton Honor reward given in room and the fitness room was a mess - told the front desk that it needed to be tended to - the second day, the room was even more of a mess - oh well... The fitness center, even with the mess, is 100% better than most of the fitness rooms in other hotels. Would definately stay here again - travel each week for business and if all that is wrong is as described above - and all for $99 bucks a night - then count me in.",positivo,0,1,0,0,1,1,0,1,normal
78046,5D4E800A0F9974D83A3BE044FFC8302B,5.0,5.0,5.0,4.0,5.0,5.0,4.0,"“Go for the Upgrade” We stayed at the Sheraton Gateway Hotel on the first and end nights of our Californian vacation. On both occasions we took the upgrade offer and for 30 dollars had a room on the Club Floor, free appitiser in the evening and buffet breakfast in the morning. Great value. Free internet in the lobby was an added bonus. We found the room to be very comfortable but would recommend staying at the rear of the hotel where aircraft noise was considerably less that in the rooms at the front. Staff were very friendly and helpful and overall we had a very enjoyable stay. This hotel kind of restored my faith in the Sheraton brand.",positivo,0,1,0,1,0,1,1,1,normal
113309,F888FC6C3B9967FE43A01881419BB63C,4.0,3.0,5.0,3.0,3.0,5.0,4.0,"“Nice Boutique Hotel with Small Rooms; Can do Better for Price” The Fitzpatrick is an ""Irish"" boutique hotel. The lobby is small (read: tiny) but nicely decorated and had a large flower arrangement. Elevators were similarly small but renovated. Check-in was smooth and the staff was great. The doormen were friendly and one went above and beyond the call of duty to get us a cab. The hotel is small, so there was not always a doorman to open the door, etc. Check-out was simple, too. The hotel let us check luggage for free. The room was tiny, even for Manhattan standards, and the smallest Manhattan hotel room I've seen in years. It only had one chair and the nightstands were tiny. There was a double bed and a small flatscreen TV mounted to the wall, but not across from the bed. The window overlooked a roof and the sides of other buildings. The room had a coffee maker, nice toiletries, a trouser press, and a bathrobe. It was clean and in a traditional style. The bathroom was in marble and small but tasteful and appeared to have been newly renovated. There was no tub, but it had a nice rain shower. The Fitzpatrick is cozy and a perfectly fine hotel. The only reason I would not stay there are 1) the location isn't quite as convenient as some other hotels and 2) for the price, you can get a nicer hotel with more amenities and in a better location. For example, two weeks before, I stayed in Manhattan in a two-room suite in a hotel with a better location (in my opinion) for $50 less per night.",positivo,1,1,1,1,1,1,0,1,normal
94122,F2D4E2C56047A28E782B572248BF0CF8,4.0,4.0,4.0,4.0,4.0,4.0,4.0,"“Not a Bad Place to Be Marooned” I was stuck in Charlotte for the evening and the airline put me up in this hotel. The rooms are really spacious and well appointed, the lobby is nice and the service was really friendly. There is also an Omaha Steakhouse in the building, not a bad option for an airport hotel. If you are stuck in the city due to travel changes or need to stay somewhere for an early flight the next day, I would highly recomment this hotel.",positivo,0,1,1,0,0,1,0,1,normal
77274,3C1EF4BA775AE7BBF2079511AA3EF140,4.0,3.0,5.0,5.0,4.0,5.0,2.0,"“Great location, overpriced bar and amenities” We booked this hotel last minute using the hotelstonight app so we got a good price on the room. The hotel itself was very nice and the staff were very professional. The room was ok. You can tell it's an old hotel but has been updated. One big disappointment I had was that NOTHING in the room was included. Not even the small coffee packets to make with the coffee pot. There were snacks and liquor in the room, but all were outrageously priced. The drinks were also outrageously priced. We ordered 2 drinks down at the pool. For a small rum and coke in a plastic cup and a mojito it was $35. I have no problem paying for drinks at a bar, but $35 for 2 drinks and one was in a throw away cup? A little much I thought. The upside was that since we didn't like the hotel bar we just walked down the street and went somewhere else :) The location of the hotel is great. It's right across from the Chinese theatre. Lots of tourist attractions and lots of shopping and eating all within walking distance.",positivo,0,1,1,1,1,0,0,1,normal
578190,BCF892CEE1BFB395CB35A68892059495,5.0,3.0,5.0,5.0,5.0,5.0,,"“Great location, very clean hotel.” Stayed here for one night in February so that I could attend a two day course in the Microtek building right across the street from the hotel. I got here around 7 a.m. and was going to have them hold my bags but they let me check into a room! Pretty amazing in and of itself. Lobby is large, staff is so nice & accomodating! I felt like they would bend over backwards for me, great service! The room had everything in it you would ever need. Kitchen with full refrigerator, small stove, sink, dishwasher, coffeemaker, microwave, dishes, utensils, pots and pans, wine glasses, wine opener, etc. Small kitchen table that seats two people, work desk, separate living area from the bedroom. Nice large bathroom. I had a rooftop view of the hot tub so no brownie points there, but then again I wasn't in my room except in the evening anyways. This hotel & the rooms are clean clean clean. I always look for ""corner dirt"" like in the corners of the floor, on the wall etc. And this place was pretty spotless, I was impressed. Very comfortable room. Gym has everything you need for a quick workout. Full, continental breakfast was great. Eggs, sausage, biscuits & gravy, juice, coffee, yogurts, fruit, toast, bagels, milk & cereal...what more could you want/? In the evenings they have free drinks and snacks (changes daily). One night they had bratwurst. Wow. Nice place, kudos. I only rated the value as a 3 because I feel like for the standard person sometimes hotels in downtown Denver are a bit pricey. I got the ""microtek rate"" of $149 which was quite the steal compared to the rack rate of this place. Within walking distance to shops, restaurants & the 16th street mall.",positivo,1,1,1,1,1,1,0,1,normal
217498,6D865073EABD868C20B548E797AF5307,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"“Impressive!” I have stayed at the Conrad Chicago twice for business. The rooms are immaculate with excellent bath amenities and luxurious bed linens and pillows. Service at the front desk is quick and efficient. For a leisure trip to Chicago, the location can't be beat. For business, the atmosphere is quiet and serene; perfect for unwinding after a day of travel.",positivo,1,1,1,0,0,1,0,1,normal
80999,55A5EC281DC9CC773C753965725115C1,4.0,3.0,4.0,5.0,5.0,5.0,1.0,"“Great Location” Great location although a little overpriced for this hotel. It has been recently renovated which was nice however the rooms are very small. Was not happy about the staff striking outside of the hotel from 6am to 10.30pm eachday! We could hear the noise which woke me up & delayed us getting to sleep at night, the best staff could offer were ear plugs which I thought was poor customer service!",positivo,0,1,1,0,1,1,0,0,normal
223023,D227815BCDDD7CEEAA982C9854F8DDEE,4.0,3.0,3.0,5.0,3.0,5.0,,"“Trendy hotel with well-designed small rooms in a great Columbus Circle location” Like most travelers, I scour the web and the guidebooks for great advice when it comes to my hotel stay. This is expecially crucial if I have booked a room on Priceline (as in this case). I want to correctly set my expectations prior to arrival. For instance, I really had to get myself in the SMALL ROOM mindset before checking in at The Hudson. Arrival: The hotel doesn't have a sign. Be sure to look at the pics on the website so you know where you're going if you are coming in via subway train. There was a small line at check-in but the front desk staff did a great job keeping everyone moving. There was one very important woman (a trendy I-think-I'm-20-but-I-am-really-45) who felt compelled to jump to the front ""Just to ask a question"" which of course was her attempt to jump the line. No go! Yay front desk. I made a joke and they took pity on us and got us into a higher level room facing the atrium. :-) Score! The room: Ok. We know. It's small. It's not the end of the world. Unpack your stuff. Be organized and you have plenty of room. Don't throw you stuff all over the room. Now you'll need to sit on the toilet sideways and take turns in the bathroom but....the good parts? Incredible water pressure and a roomy shower plus a VERY comfortable bed. You didn't come to New York to hang out in your hotel room did you? Well then, the shower and the bed are top notch. Done. My husband and I slept like logs in a Queen size which is usually a challenge. I think its really all about the pillows. Noise: Try to get a room above the 6th floor. There will be street noise. It's NY. Buy some freaking Tylenol PM if it's that big of deal. The bigger issue is the nightclub. It's loud. Very loud and very popular. Therefore if you are below Floor 6, you will probably hear it. Join the fun or get something to knock yourself out. Location: As they say in real estate....This is a superb location. The subway is very close and can get you where you need to go quickly. We walked down Columbus Ave after visiting the Natural History Museum and really enjoyed it. Great shops, bars and restaurants al the way down. Lots of dogs and locals give it a nice neighborhood feel. There's a great 24 hour diner and pizza place right on the corner of 58th and 9th. Both are open late. We enjoyed our stay very much. Appreciated the thought and design work that went into the place. Staff was very friendly except for one woman carrying a clipboard in the AM who looked at me like a deer in the headlights when I asked her a question about check out.. Overall a good bet. An even better one if you can score it on Priceline.",positivo,1,1,1,1,1,1,0,0,normal
1147514,559BA4B52584AD859ADFCD7BEBB249C8,5.0,4.0,5.0,3.0,4.0,5.0,5.0,"“Nice hotel” I was there for a conference and found the accommodations to be very nice. Everything was clean and well maintained. Staff was curteous. There is a lack of food, however. There is one small restaurant, which is more like a coffee shop and it was quite expensive. There are places to walk to but I did not want to do that before an 8:00 meeting. I did best by walking to Panera in the evening and buying something to eat the next morning in my room. Beware of days when there are baseball games as the hotel is acorss the street from the stadium and it creates a lot of activity.",positivo,1,1,1,1,1,0,0,0,normal
102550,420F1E2FF5D36C0FF7B5CE9B9D219E0B,4.0,5.0,5.0,4.0,4.0,4.0,5.0,"“Lovely” Beautiful Hotel in lovely Chestnut Hill. Room was tiny, but space well utilized. Room seemed to be newly renovated. Staff was nice & helpful. Breakfast buffet included in room price.",positivo,0,1,0,1,1,0,0,1,normal
81450,B790661242CD5752412D42B1E56F30A6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"“Everything I expected and more...” After extensive research of the various upscale hotels in San Francisco, I chose the Ritz Carlton based on other reviews and the great location. This hotel was one of the few I have experienced that is as beautiful and stunning in person as it is in the pictures. All of the staff were extremely courteous and professional. This hotel is the true symbol of elegance, and would be my only choice in San Francisco. We were upgraded to a suite upon check in and the room was amazing. There are not enough good things I can say about this hotel, but I highly recommend it and it made my vacation amazing!",positivo,0,1,1,0,0,0,0,0,normal
574805,6125E0E8D0B8C1488403BB6C9D7EBD26,4.0,4.0,5.0,5.0,4.0,4.0,,"“Excellent service, comfortable beds, OUTSTANDING location” I stayed at the Embassy Suites Washington-Convention Center for a conference that was taking place at the Renaissance Hotel about a block away. This hotel was more affordable and MUCH more comfortable. My king room was equipped with a separate sleeping area that was a bit small, but the bed was great. The living room/dining room had a small dining table with four chairs that doubled as the ""desk"" (this was one of the few drawbacks). The furniture was very comfortable. There is a small ""kitchenette"" in each room with a microwave and fridge. My bath was spacious, but I wish the towel rack was closer to the tub. You have to remember to put the dry towel on the bathroom counter before you get in the tub. Also, the shower head was pretty pitiful, but these critiques are not enough to deter me from staying here again. There is an elaborate, free breakfast every morning. The staff were ALL very friendly, accommodating, and polite. The location is great. Within walking distance of several museums; including Madam Tussauds, International Spy Museum, and the Smithsonian Museum of Art. China Town is also a short 10 or 15 minute walk away. I really enjoyed my stay here, and would not hesitate to recommend it to others.",positivo,1,1,1,1,1,1,0,1,normal
100597,CADE3D3DC45F25243D2A6F6008741840,4.0,4.0,5.0,5.0,3.0,5.0,5.0,"“Good overnight stay” I needed a place to crash for a few hours during an overnight layover and the Doubletree looked great, being so close to the airport. It is literally 5 minutes from the airport entrance, so this was great for my 5AM flight. The rooms are decent, probably average for most Doubletree hotels nowadays. The room and bathroom were clean, which is appreciated when I just want to get into the room and get to sleep. My only complaint is the property and rooms seem a bit tired. Other than the bed and bathroom everything seemed a bit worn out. Not a real fault, because everything was still in good order. Overall if I had to spend another night near the airport I wouldn't look anywhere else. A warm cookie, clean room and a great bed is all I could ask for.",positivo,1,0,1,0,0,1,0,0,normal
93507,AA8434236C76DE38B5B67327A18C03C0,4.0,3.0,4.0,,,5.0,5.0,"“Exceptionally nice rooms compared to most Times Square hotels” I attended a convention here and found the room superior to most other hotels in the Times Square/Midtown Manhatten area. The rooms are larger, newer and cleaner than most. The atrium is light, bright and grand. I'm not crazy about the location, which is right in the center of Times Square - I'd rather be 2 blocks awya and away from all of the traffic - but it's nice to have so many theaters right outside the door. This is a good hotel for someone who wants more than a dated, smallish room so commonly found in this part of town. Be warned: you'll pay a few dollars more than in other properties, but you'll appreciate your stay.",positivo,1,0,1,0,0,0,0,0,normal
80167,17CB37CC26A756543128421428D32641,5.0,5.0,5.0,5.0,5.0,4.0,,"“Great location and service” Stayed 2 nights. Hotel with superb location, close to everything. It was very nice to jog along the harbor. Didn't have time to use the pool and gym, but they looked nice and clean. Food was tasty and at the reasonable price. My room had awesome view of the San Diego Bay (see photo). Loved watching the sun set from my big balcony. Staff was the best - extremelly friendly, empathetic, and helpful in a genuine way.",positivo,1,1,1,1,1,0,0,1,normal
113317,741E52C2FD9BEB9EC182CB4A7274A33A,4.0,,,,,,,"“Fnatatstic....but.” I have to agree with most of the other reviews on this property. The location is perfect, the staff are mostly fantastic. There are some who seem to be just doing a job but this is compensated by the others who are the best. The food and wine on level 2 is a great option and my kids loved being able to go down and snack. The suite we had was great and the option of the fold out sofa made things better for the four of us. My only negative is that the beds were too short. I am only six foot one, so not overly tall, but my feet were always hanging over the end of the bed which is uncomfortable. This is unusual and may be due to size of the rooms but for such a well thought out hotel, I thought this was a significant issue. Despite this, I would stay at Casablanca again if I was lucky enough to come to New York.",positivo,0,1,1,1,1,1,0,0,normal
84079,F9F23DF38372465B11A87A77F3AEDA02,5.0,5.0,4.0,5.0,4.0,5.0,5.0,"“Great location, wish I could have spent more time in the room!” We stayed here on points, so I don't know if I'd feel differently had we had to pay whatever prices these rooms were, but I found the JW Marriot incredibly relaxing and convenient. The hotel is only a few blocks away from the Washington monument and the white house. There's a food court just up the hill and around the corner with almost anything you could want to eat. I think the only downside is that it's not all that close to a Metro stop. (it's not really that far either, but my feet hurt at that point so I was kind of whiny). Our room had a great view of the monument. The concierge lounge had a great selection for breakfast (don't know about the hotel restaurant, if there was one), and everyone at the hotel was very polite and friendly. And yes, once again, the Marriott beds. I adore them, and find them incredibly comfortable. My only regret was not having much time at the hotel between meeting up with friends and sightseeing.",positivo,0,1,1,1,1,1,0,0,normal
114938,6C202641DF8C66BE5CC572079D2F342E,5.0,4.0,5.0,5.0,4.0,3.0,5.0,"“Excellent Hotel” Staff makes the experience at this hotel. Courteous, helpful, and attentive. Rooms are fine, nothing extraordinary. Room is small for those traveling with infant as crib is very close to bed. Once child goes to sleep, impossible to do anything without walking up baby. Excellent location, gorgeous grounds. Minor issue with cleanliness of room. Overall, a very pleasant stay.",positivo,1,1,1,0,0,1,0,0,normal
100619,BA08E9C489E213BB38B3FA9F00A1E036,4.0,4.0,4.0,4.0,4.0,4.0,,"“I like to walk to the hotel from the airport” This is just one of a bunch of airport hotels at SeaTac but it is the most easily accessed by foot. You just exit the terminal at baggage claim level, turn right, and cross the street at the traffic light; takes all of 5 minutes. I really enjoy having a predictable travel time in the morning when I head in to catch a flight. I get a room on the back side of the hotel. The windows open and there is a mixed view of parking lot, trees, and greenery though you do hear the HVAC gear. Nicer view than the main drag and maybe noise of air traffic on the front side. Wifi works fine, rooms are quite adequate with a good work area. The buffet is quick for breakfast but terribly unexciting. There is a restaurant right next door if you want better food. I also tried the light rail from downtown Seattle to the airport (currently you take a shuttle bus the last few miles). This is a pretty nice way to get to the airport. And the shuttle stops on the side of the terminal nearest the Radisson so quite convenient for me. No reason to be here other than in transit from SeaTac though.",positivo,0,0,1,1,0,1,1,1,normal
611947,D7367DCAB90B920C205D2CB8DEBCCC61,4.0,3.0,4.0,5.0,4.0,4.0,4.0,"“Good location for mid-town business” This Hilton was updated just a couple of years ago and looks and feels great. It's a busy mid-town hotel with great lobby bars. The rooms are compact, but have all the necessities that you need and some of the luxuries that you want! The front desk is well staffed and the elevators are fast!",positivo,0,1,1,1,1,0,0,1,normal
109413,1E1C7F7A20BDBC7E434F4798D9C99D79,5.0,5.0,5.0,5.0,4.0,5.0,,"“Great place to stay” Just spent a weekend here and was very pleased. Located right next to a Starbucks. Hotel offers free shuttle service, complimentary happy hour beer and wine and milk and cookies. Staff is very friendly. Property is well kept. Rooms are nice as well. Location is 10 minutes from American Airlines Center. 30 minutes from the Cowboys games. 10 minute walk to JFK museum. It's a good place to stay when in Dallas. Has a fitness center. Small hot tub. Flat screen TVs. Spacious suites. Bar. Computers to use. Free wifi. Very pleased.",positivo,0,1,1,1,0,1,1,1,normal
647565,869E5453ED1ECD12EC2E210BEB6B922E,4.0,3.0,4.0,5.0,3.0,4.0,4.0,"“Excellent Service Trumps Older Accommodations” Staff was pleasant, polite, and accommodating. However, the sleeping room struck me as pretty drab - standard dark green hotel carpeting, just kind of blah. I had problems with a run-away thermostat on the first day (had to get the engineer up twice), and turning off the shower/tub was a bit tricky. On the plus side, it was a suite with separate ""living area"", two flat screen TVs, a microwave, and refrigerator... if that's what you want/need. There's a Starbuck's in the lobby, and many places to eat within easy walking distance. The hotel is right next to Sundance Square, ""downtown Fort Worth's entertainment and shopping district"", as they say. We had a three day conference in this hotel, and my impression is the hotel staff went way above and beyond the norm to make us happy... Including free snacks and a special lunch set-up (at cost) on an icy day when many of us preferred staying inside. I didn't like that valet parking was the only available option on the day I arrived, according to the valet.",positivo,1,1,1,1,1,1,0,1,normal
632551,DB1B6E90773D717646B5229F1CD998CB,4.0,5.0,4.0,5.0,5.0,5.0,5.0,"“Usual HGI quality in great area!” I frequently stay at Hilton Garden Inns when I travel, so when we were planning our New York vacation this year I was pleased to find the HGI in Tribeca offering a stupidly low price--$158/night, which is almost unheard of for ANY chain in New York. The location is fantastic, literally steps away from the A/C/E trains on Canal Street. We flew in through Newark and took the Airtrain into Penn Station, then hopped the A train down to the hotel (little trick since there's so many exits at Canal--look for the one marked Beach Street. Go up the stairs, hang a left once you're outside and there's the hotel). We got a nice view of the neighborhood from our fifth floor room--I suspect those are the HHonors rooms--and as per usual HGI operations the staff was pleasant and helpful. A special shout-out to Felipe, who helped out when I somehow screwed up the TV! Beds were comfortable, room was spotless and decent-sized by New York standards. If there was any nitpick it was the business center--there's two computers but only one is hooked up to the printer, and invariably said printer-compatible computer was being hogged by a teenager on Facebook. The staff will let you use their printer though, but still. If you want a little night life Bar Artisanal, attached to the hotel, seems to be a pretty popular spot. Tribeca isn't cheap foodwise, but you can always walk a few blocks to the Village for lots of cheap eats. Also check out Kitchenette, a funky little place on Chambers Street that serves great and (for the area) cheap breakfasts. I don't know if we'll ever luck out and get a rate this low again, but if you get the opportunity to stay here do so, it's a great hotel.",positivo,1,1,1,1,1,1,0,0,normal
299922,952F8CC394E04799FD5461FDEEE59DE1,4.0,4.0,4.0,4.0,3.0,4.0,,"“It served our purposes, nothing more, nothing less” My wife and stayed there on April 26th, 2007. The hotel is located two blocks from Midway Airport, and I was worried because I am a light sleeper. But I had no problems. There are several other hotels and a TGI-Friday restaurant, where we ate after check-in, within easy walking distance. Curiously, while the airport noise was not a problem, the noise in our first floor room was. The dinging of the elevator bell is still in my head. And there was a lot of foot traffic outside our room. If we ever stay there again, we will ask for a room on an upper floor and away from the elevator. Everything else was fine. And the location is ideal for visiting Chicago.",positivo,0,1,1,1,1,1,0,1,normal
111618,970332C8E4687281D2FE599687910637,5.0,4.0,5.0,4.0,5.0,5.0,5.0,"“Very Nice” Rooms are very nice size, even including walk-in closet. Super cold a/c. Any problem is addressed immediately. Very nice bar in lobby. Very friendly staff from housekeeping to bartenders. Very good fitness facility.",positivo,0,1,1,1,0,0,0,1,normal
89343,6DD9547BFC5D55E994A1CD7B2328B5AF,4.0,4.0,4.0,,4.0,5.0,,"“Very Nice!” We had a 2 night stay at the Hyatt as we were in town to see the Sox take on the Orioles. The service was very good. Everyone was very nice and very helpful. The lobby and general decor of the hotel was excellent. The room was clean and very nicely decorated. Bathrooms were also very nicely appointed. We had a partial harbor view which was a nice bonus. The location is perfect. Right accross the street from the inner harbor and a 5 minute walk to Camden Yard. The ride up the glass elevator gives you an awesome view of the inner harbor. The rooftop pool and recreation area was nice, but this is where my only complaints are. The life guard was very grouchy! No need for this. He seemed disinterested in being there. Also, there were tennis courts and a putting green. While there were tennis rackets and putters available, they had no tennis balls or no golf balls ... or maybe they did and the grouchy life guard just couldn't be bothered to get them. I would absolutely recommend this hotel. Call the hotel for package deals. We got an aquairium package that included parking and aqairium tickets.",positivo,1,1,1,0,1,0,0,1,normal
98989,15A4B8F987BBB8DEA0250264A7C3D081,4.0,5.0,5.0,5.0,4.0,3.0,5.0,"“Wonderful Stay” Stayed two nights at this hotel during a recent business trip. Hotel is located close to the airport, and the room was very nice. Fruit platter/yogurt was excellent and room service was delivered within 15 minutes. Breakfast bar the following morning was also fantastic. My only complaint dealt with a housekeeping issue when I discovered a pubic hair in the tub, and that my car rental program was not credited on my folio. After an e-mail to the GM this was credited, and on my next stay the housekeeping issue was corrected. The walls are a bit paper thin, because I can hear the businessman next door speaking loud with his crew, but overall right place, location and the staff do care about their guests. I would return in the future.",positivo,0,1,1,1,1,0,0,0,normal
122315,5D02B78BD9798960CBC327B828E5D474,5.0,,,,,,,"“Very Good accomodations, Great location!” This property is worth raving about, as so many others have already done. Located in the City Center in a seemingly quiet, charming part of town it offers first rate rooms, everything a traveler needs at a reasonable price. It's a short walk to Market Street and the convention center, Reading Rail complex, etc. The neighborhood has an abundance of excellent restaurants, wine bars with excellent food and small coffee houses. The streets are charming, with narrow brick alleys, few buildings over three stories and perfect safety. The only downside we experienced was underpowered window air conditioning units and street noise on Saturday night. If you prefer a firm matress, you'll enjoy the beds - we did not. I would recommend this hotel to anyone because of the location and neighborhood. It's rare to be in a major city for a week and not take a cab anywhere, but it was very easy to walk everywhere. The staff was very accomodating and helpful.",positivo,0,1,1,1,1,1,0,0,normal
290978,CATID_,5.0,5.0,3.0,5.0,3.0,3.0,,"“Great Hotel” Our stay was from 13th August to the 17th. The place was terrific, modest and very comfortable. Try if possible staying in the rear of the hotel, we stayed in room 402 which was very noisy. The rooms on the front side are very noisy. The street is very busy, Garbage trucks pass every morning around 5am. Everything else was great; the front desk staff was very accommodating. We would definitely go back again.",positivo,0,1,0,0,0,1,0,0,normal
1157336,4875778A3D4C4B38B128047220850C3A,4.0,4.0,4.0,3.0,5.0,5.0,,"“Great hotel; very contemporary feel” We stayed at the Hilton Polaris while visiting family back in Columbus. The hotel is fairly new and is decorated in a contemporary style. It actually had lots of design elements that resemble the Conrad Hotel in Chicago, which is Hilton's extreme high end division. Service was very good. I was happy they had my Hilton reward bonus ready when I arrived. I usually have to remind them. Our room had an interesting desk that allowed for a very functional work area. The shower was great. Bed was very good. The only downside was the view. Parking lot and i-71. Not very inspiring. The Polaris area is packed with every chain restaurant possible and a huge mall next door which is great if you're looking for a shopping weekend. Location is okay but it seems a bit far away if you decide to go downtown for dinner or something. Overall a great hotel. I just wish it was downtown.",positivo,1,1,1,1,1,1,0,1,normal
100586,04820B2949C24634019BE35A670D43A3,4.0,4.0,4.0,4.0,4.0,4.0,,"“They are trying really hard” Was in Seattle for business during a week when there was an enormous international convention which completely overwhelmed the city. However, the staff at the W really gave it their all to try to accomodate all their guests and their needs. When the hotel is full, the public facilities (restaurant, bar and public seating areas) are inadequate, but again, the staff ran around trying to keep people happy. I had a corner room which was lovely and a nice escape from the crowds downstairs and on the street. It wasn't my first choice for a hotel (too big and young crowd), but the only one where I could obtain a reservation. I doubt I will return, but the staff really deserves some recognition of the incredible job they did recently. As with many high end hotels, you are nickel-dimed with internet charges. If the Marriott can provide internet for free why not these hotels?",positivo,0,1,1,1,1,0,1,1,normal
87618,BA7999D46A5B282C5655C9A1F35DF1EB,4.0,3.0,5.0,4.0,5.0,4.0,4.0,"“Nice hotel, clean rooms, good service” I was ready to bash this hotel at first, but thanks to two dedicated employees (Nicole at the front desk and Floyd the concierge) I changed my mind on this place. I would have given it a five star, but still not happy that you have to pay for Internet! This is walking distance to the Lake, very nice!",positivo,1,1,1,0,0,0,1,0,normal
482154,FF725BE53CE342DBDB4ADD7F0F89AA7F,4.0,4.0,3.0,5.0,4.0,5.0,,"“Very Nice Hotel in Great Location in Gaslamp District” Hotel Solamar is another fine example of a Kimpton Hotel - chic and swanky. Its location is ideal with respect to the gaslamp district. It is in walking distance to many fine restaurants, a movie theater and Petco park. It is an amitious walk to Balboa Park but it is certainly is an option for most. The hotel was clean and appeared to be newer. The pool / bar area is very nice although I am not sure everyone would be comfortable with the pool area being combined with the bar. The hotel offers complimentary wine each evening in the lobby for an hour. I would highly recommend this hotel to adults. I am not sure it is the best selection for those traveling with children. If you are staying at Hotel Solamar you must visit Heavenly Cupcake across the street and up a block or two. It is a cupcake lounge - serving only cupcakes. A great little treat!",positivo,1,0,1,1,1,1,0,1,normal
93610,92FAC9363BD295ABD9739423DD69E137,5.0,5.0,5.0,5.0,5.0,5.0,4.0,"“Terrific x 2” Just completed my second stay at The Royalton. This is a terrific hotel. Nothing has changed near as I can tell from my prior visit, but it remains in good order and very well maintained. What stands out from my second experience is the staff. I cannot fault one of them. Unfailingly friendly, helpful, cheerful. I was only there two night but I could tell they were making an effort to remember their guests by face, at least. Can't think of a single staff member who wasn't friendly and motivated. They are running a terrific hotel.",positivo,0,1,0,0,0,0,0,0,normal
1785018,22F6E9C5BF0F4B4047B0AB07A8B7E450,4.0,4.0,4.0,5.0,4.0,5.0,5.0,"“Nice enough but a few major quirks” The James is a very attractive property. Aesthetically, it is well designed and the location is excellent for visiting Tribeca and SOHO. The hotel offers some unexpected perks such as complimentary drinks and snacks in the lobby; however, it has some quirks that are unexpected and disappointing: - very few power outlets in the rooms. existing outlets are awkwardly placed making them very hard to use. unbelievable for new construction - an in-room coffee maker is provided but you must place it in the bathroom sink or on the floor near the curtains in order to plug it in - no desk / work area - no kitchen / restaurant I liked the James but wanted to like it more. It is fine if you get a good deal but it would be extremely disappointing if the room rates were above $300/$350 USD.",positivo,1,0,1,1,1,0,0,1,normal
